id,doi,title,authorString,authorAffiliations,journalTitle,pubYear,isOpenAccess,keywords,nationalPriorities,healthCategories,abstract,laySummary,urls
PPR184537,https://doi.org/10.1101/2020.07.03.20145912,Ultraviolet A Radiation and COVID-19 Deaths: A Multi Country Study,"Cherrie M, Clemens T, Colandrea C, Feng Z, Webb D, Dibben C, Weller RB.",,No Journal Info,2020,Y,,,,"Objectives To determine whether UVA exposure might be associated with COVID-19 deaths Design Ecological regression, with replication in two other countries and pooled estimation Setting 2,474 counties of the contiguous USA, 6,755 municipalities in Italy, 6,274 small areas in England. Only small areas in their 'Vitamin D winter' (monthly mean UVvitd of under 165 KJ/m2) from Jan to April 2020. Participants The 'at-risk' population is the total small area population, with measures to incorporate spatial infection into the model. The model is adjusted for potential confounders including long-term winter temperature and humidity. Main outcome measures We derive UVA measures for each area from remote sensed data and estimate their relationship with COVID-19 mortality with a random effect for States, in a multilevel zero-inflated negative binomial model. In the USA and England death certificates had to record COVID-19. In Italy excess deaths in 2020 over expected from 2015-19. Data sources Satellite derived mean daily UVA dataset from Japan Aerospace Exploration Agency. Data on deaths compiled by Center for Disease Control (USA), Office for National Statistics (England) and Italian Institute of Statistics. Results Daily mean UVA (January-April 2020) varied between 450 to 1,000 KJ/m2 across the three countries. Our fully adjusted model showed an inverse correlation between UVA and COVID-19 mortality with a Mortality Risk Ratio (MRR) of 0.71 (0.60 to 0.85) per 100KJ/m2 increase UVA in the USA, 0.81 (0.71 to 0.93) in Italy and 0.49 (0.38 to 0.64) in England. Pooled MRR was 0.68 (0.52 to 0.88). Conclusions Our analysis, replicated in 3 independent national datasets, suggests ambient UVA exposure is associated with lower COVID-19 specific mortality. This effect is independent of vitamin D, as it occurred at irradiances below that likely to induce significant cutaneous vitamin D3 synthesis. Causal interpretations must be made cautiously in observational studies. Nonetheless this study suggests strategies for reduction of COVID-19 mortality.",,doi:https://doi.org/10.1101/2020.07.03.20145912; html:https://europepmc.org/article/PPR/PPR184537; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR184537&type=FILE&fileName=EMS87521-pdf.pdf&mimeType=application/pdf
PPR191969,https://doi.org/10.1101/2020.07.22.20159772,Projecting contact matrices in 177 geographical regions: an update and comparison with empirical data for the COVID-19 era,"Prem K, van Zandvoort K, Klepac P, Eggo RM, Davies NG, Cook AR, Jit M, Centre for the Mathematical Modelling of Infectious Diseases COVID-19 Working Group.",,No Journal Info,2020,Y,,,,"Mathematical models have played a key role in understanding the spread of directly-transmissible infectious diseases such as Coronavirus Disease 2019 (COVID-19), as well as the effectiveness of public health responses. As the risk of contracting directly-transmitted infections depends on who interacts with whom, mathematical models often use contact matrices to characterise the spread of infectious pathogens. These contact matrices are usually generated from diary-based contact surveys. However, the majority of places in the world do not have representative empirical contact studies, so synthetic contact matrices have been constructed using more widely available setting-specific survey data on household, school, classroom, and workplace composition combined with empirical data on contact patterns in Europe. In 2017, the largest set of synthetic contact matrices to date were published for 152 geographical locations. In this study, we update these matrices with the most recent data and extend our analysis to 177 geographical locations. Due to the observed geographic differences within countries, we also quantify contact patterns in rural and urban settings where data is available. Further, we compare both the 2017 and 2020 synthetic matrices to out-of-sample empirically-constructed contact matrices, and explore the effects of using both the empirical and synthetic contact matrices when modelling physical distancing interventions for the COVID-19 pandemic. We found that the synthetic contact matrices reproduce the main traits of the contact patterns in the empirically-constructed contact matrices. Models parameterised with the empirical and synthetic matrices generated similar findings with few differences observed in age groups where the empirical matrices have missing or aggregated age groups. This finding means that synthetic contact matrices may be used in modelling outbreaks in settings for which empirical studies have yet to be conducted.",,doi:https://doi.org/10.1101/2020.07.22.20159772; html:https://europepmc.org/article/PPR/PPR191969; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR191969&type=FILE&fileName=EMS87995-pdf.pdf&mimeType=application/pdf
PPR184933,https://doi.org/10.1101/2020.07.07.20148460,Reconstructing the global dynamics of under-ascertained COVID-19 cases and infections,"Golding N, Russell TW, Abbott S, Hellewell J, Pearson CAB, van Zandvoort K, Jarvis CI, Gibbs H, Liu Y, Eggo RM, Edmunds JW, Kucharski AJ.",,No Journal Info,2020,Y,,,,"Background: Asymptomatic or subclinical SARS-CoV-2 infections are often unreported, which means that confirmed case counts may not accurately reflect underlying epidemic dynamics. Understanding the level of ascertainment (the ratio of confirmed symptomatic cases to the true number of symptomatic individuals) and undetected epidemic progression is crucial to informing COVID-19 response planning, including the introduction and relaxation of control measures. Estimating case ascertainment over time allows for accurate estimates of specific outcomes such as seroprevalence, which is essential for planning control measures.  Methods: Using reported data on COVID-19 cases and fatalities globally, we estimated the proportion of symptomatic cases (i.e. any person with any of fever >= to 37.5C, cough, shortness of breath, sudden onset of anosmia, ageusia or dysgeusia illness) that were reported in 210 countries and territories, given those countries had experienced more than ten deaths. We used published estimates of the case fatality ratio (CFR) as an assumed baseline. We then calculated the ratio of this baseline CFR to an estimated local delay-adjusted CFR to estimate the level of under-ascertainment in a particular location. We then fit a Bayesian Gaussian process model to estimate the temporal pattern of under-ascertainment.  Results: We estimate that, during March 2020, the median percentage of symptomatic cases detected across the 84 countries which experienced more than ten deaths ranged from 2.38% (Bangladesh) to 99.6% (Chile). Across the ten countries with the highest number of total confirmed cases as of 6th July 2020, we estimated that the peak number of symptomatic cases ranged from 1.4 times (Chile) to 17.8 times (France) larger than reported. Comparing our model with national and regional seroprevalence data where available, we find that our estimates are consistent with observed values. Finally, we estimated seroprevalence for each country. Despite low case detection in some countries, our results that adjust for this still suggest that all countries have had only a small fraction of their populations infected as of July 2020.  Conclusions: We found substantial under-ascertainment of symptomatic cases, particularly at the peak of the first wave of the SARS-CoV-2 pandemic, in many countries. Reported case counts will therefore likely underestimate the rate of outbreak growth initially and underestimate the decline in the later stages of an epidemic. Although there was considerable under-reporting in many locations, our estimates were consistent with emerging serological data, suggesting that the proportion of each country's population infected with SARS-CoV-2 worldwide is generally low.",,doi:https://doi.org/10.1101/2020.07.07.20148460; html:https://europepmc.org/article/PPR/PPR184933; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR184933&type=FILE&fileName=EMS87337-pdf.pdf&mimeType=application/pdf
PPR178438,https://doi.org/10.1101/2020.06.18.20134742,Racial and ethnic determinants of Covid-19 risk,"Lo C, Nguyen LH, Drew DA, Graham MS, Warner ET, Joshi AD, Astley CM, Guo C, Ma W, Mehta RS, Kwon S, Song M, Davies R, Capdevila J, Lee KA, Lochlainn MN, Varsavsky T, Sudre CH, Wolf J, Cozier YC, Rosenberg L, Wilkens LR, Haiman CA, Marchand LL, Palmer JR, Spector TD, Ourselin S, Steves CJ, Chan AT, COPE Consortium.",,No Journal Info,2020,Y,,,,"Background Racial and ethnic minorities have disproportionately high hospitalization rates and mortality related to the novel coronavirus disease 2019 (Covid-19). There are comparatively scant data on race and ethnicity as determinants of infection risk. Methods We used a smartphone application (beginning March 24, 2020 in the United Kingdom [U.K.] and March 29, 2020 in the United States [U.S.]) to recruit 2,414,601 participants who reported their race/ethnicity through May 25, 2020 and employed logistic regression to determine the adjusted odds ratios (aORs) and 95% confidence intervals (CIs) for a positive Covid-19 test among racial and ethnic groups.  Results We documented 8,858 self-reported cases of Covid-19 among 2,259,841 non-Hispanic white; 79 among 9,615 Hispanic; 186 among 18,176 Black; 598 among 63,316 Asian; and 347 among 63,653 other racial minority participants. Compared with non-Hispanic white participants, the risk for a positive Covid-19 test was increased across racial minorities (aORs ranging from 1.24 to 3.51). After adjustment for socioeconomic indices and Covid-19 exposure risk factors, the associations (aOR [95% CI]) were attenuated but remained significant for Hispanic (1.58 [1.24-2.02]) and Black participants (2.56 [1.93-3.39]) in the U.S. and South Asian (1.52 [1.38-1.67]) and Middle Eastern participants (1.56 [1.25-1.95]) in the U.K. A higher risk of Covid-19 and seeking or receiving treatment was also observed for several racial/ethnic minority subgroups.  Conclusions Our results demonstrate an increase in Covid-19 risk among racial and ethnic minorities not completely explained by other risk factors for Covid-19, comorbidities, and sociodemographic characteristics. Further research investigating these disparities are needed to inform public health measures.",,doi:https://doi.org/10.1101/2020.06.18.20134742; html:https://europepmc.org/article/PPR/PPR178438; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR178438&type=FILE&fileName=EMS88297-pdf.pdf&mimeType=application/pdf
PPR116550,https://doi.org/10.1101/2020.03.05.20031773,Estimating the infection and case fatality ratio for COVID-19 using age-adjusted data from the outbreak on the Diamond Princess cruise ship,"Russell TW, Hellewell J, Jarvis CI, van-Zandvoort K, Abbott S, Ratnayake R, Flasche S, Eggo RM, Kucharski AJ, CMMID nCov working group.",,No Journal Info,2020,Y,,,,"Adjusting for delay from confirmation-to-death, we estimated case and infection fatality ratios (CFR, IFR) for COVID-19 on the Diamond Princess ship as 2.3% (0.75%-5.3%) and 1.2% (0.38-2.7%). Comparing deaths onboard with expected deaths based on naive CFR estimates using China data, we estimate IFR and CFR in China to be 0.5% (95% CI: 0.2-1.2%) and 1.1% (95% CI: 0.3-2.4%) respectively.",,doi:https://doi.org/10.1101/2020.03.05.20031773; html:https://europepmc.org/article/PPR/PPR116550; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR116550&type=FILE&fileName=EMS89041-pdf.pdf&mimeType=application/pdf
PPR112809,https://doi.org/10.1101/2020.02.12.20022426,Effectiveness of interventions targeting air travellers for delaying local outbreaks of SARS-CoV-2,"Clifford SJ, Pearson CAB, Klepac P, Van Zandvoort K, Quilty BJ, Eggo RM, Flasche S, CMMID COVID-19 working group.",,No Journal Info,2020,Y,,,,"Background: We evaluated if interventions aimed at air travellers can delay local SARS-CoV-2 community transmission in a previously unaffected country. Methods: We simulated infected air travellers arriving into countries with no sustained SARS-CoV-2 transmission or other introduction routes from affected regions. We assessed the effectiveness of syndromic screening at departure and/or arrival & traveller sensitisation to the COVID-2019-like symptoms with the aim to trigger rapid self-isolation and reporting on symptom onset to enable contact tracing. We assumed that syndromic screening would reduce the number of infected arrivals and that traveller sensitisation reduces the average number of secondary cases. We use stochastic simulations to account for uncertainty in both arrival and secondary infections rates, and present sensitivity analyses on arrival rates of infected travellers and the effectiveness of traveller sensitisation. We report the median expected delay achievable in each scenario and an inner 50% interval. Results: Under baseline assumptions, introducing exit and entry screening in combination with traveller sensitisation can delay a local SARS-CoV-2 outbreak by 8 days (50% interval: 3-14 days) when the rate of importation is 1 infected traveller per week at time of introduction. The additional benefit of entry screening is small if exit screening is effective: the combination of only exit screening and traveller sensitisation can delay an outbreak by 7 days (50% interval: 2-13 days). In the absence of screening, with less effective sensitisation, or a higher rate of importation, these delays shrink rapidly to less than 4 days. Conclusion: Syndromic screening and traveller sensitisation in combination may have marginally delayed SARS-CoV-2 outbreaks in unaffected countries.",Clifford et al. possible interventions for air travellers that may delay the COVID-19 outbreak in the countries that have not yet had it. They have shown that symptom screening at airports and isolation of those with symptoms can support local containment only if the number of infected travellers are low.,doi:https://doi.org/10.1101/2020.02.12.20022426; html:https://europepmc.org/article/PPR/PPR112809; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR112809&type=FILE&fileName=EMS88768-pdf.pdf&mimeType=application/pdf
PPR181164,https://doi.org/10.1101/2020.06.28.20141986,Protocol for the development and evaluation of a tool for predicting risk of short-term adverse outcomes due to COVID-19 in the general UK population,"Hippisley-Cox J, Clift AK, Coupland CA, Keogh R, Diaz-Ordaz K, Williamson E, Harrison E, Hayward A, Hemingway H, Horby P, Mehta N, Benger JK, Khunti K, Spiegelhalter D, Sheikh A, Valabhji J, Lyons RA, Robson J, Semple MG, Kee F, Johnson P, Jebb S, Williams T, Coggon D.",,No Journal Info,2020,Y,,,,"Introduction: Novel coronavirus 2019 (COVID-19) has propagated a global pandemic with significant health, economic and social costs. Emerging emergence has suggested that several factors may be associated with increased risk from severe outcomes or death from COVID-19. Clinical risk prediction tools have significant potential to generate individualised assessment of risk and may be useful for population stratification and other use cases.  Methods and analysis: We will use a prospective open cohort study of routinely collected data from 1205 general practices in England in the QResearch database. The primary outcome is COVID-19 mortality (in or out-of-hospital) defined as confirmed or suspected COVID-19 mentioned on the death certificate, or death occurring in a person with SARS-CoV-2 infection between 24th January and 30th April 2020. Our primary outcome in adults is COVID-19 mortality (including out of hospital and in hospital deaths). We will also examine COVID-19 hospitalisation in children. Time-to-event models will be developed in the training data to derive separate risk equations in adults (19-100 years) for males and females for evaluation of risk of each outcome within the 3-month follow-up period (24th January to 30th April 2020), accounting for competing risks. Predictors considered will include age, sex, ethnicity, deprivation, smoking status, alcohol intake, body mass index, pre-existing medical co-morbidities, and concurrent medication. Measures of performance (prediction errors, calibration and discrimination) will be determined in the test data for men and women separately and by ten-year age group. For children, descriptive statistics will be undertaken if there are currently too few serious events to allow development of a risk model. The final model will be externally evaluated in (a) geographically separate practices and (b) other relevant datasets as they become available. Ethics and dissemination: The project has ethical approval and the results will be submitted for publication in a peer-reviewed journal.",,doi:https://doi.org/10.1101/2020.06.28.20141986; html:https://europepmc.org/article/PPR/PPR181164; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR181164&type=FILE&fileName=EMS87472-pdf.pdf&mimeType=application/pdf
PPR114828,https://doi.org/10.1101/2020.02.26.20028167,Estimation of country-level basic reproductive ratios for novel Coronavirus (COVID-19) using synthetic contact matrices,"Hilton J, Keeling MJ.",,No Journal Info,2020,Y,,,,"The outbreak of novel coronavirus (COVID-19) has the potential for global spread, infecting large numbers in all countries. In this case, estimating the country-specific basic reproductive ratio is a vital first step in public-health planning. The basic reproductive ratio ( R 0 ) is determined by both the nature of pathogen and the network of contacts through which the disease can spread - with this network determined by socio-demographics including age-structure and household composition. Here we focus on the age-structured transmission within the population, using data from China to inform age-dependent susceptibility and synthetic age-mixing matrices to inform the contact network. This allows us to determine the country-specific basic reproductive ratio as a multiplicative scaling of the value from China. We predict that R 0 will be highest across Eastern Europe and Japan, and lowest across Africa, Central America and South-Western Asia. This pattern is largely driven by the ratio of children to older adults in each country and the observed propensity of clinical cases in the elderly.","This paper aims to estimate country-specific reproductive ratio, which is determined by the nature of the virus and the network of contacts through which teh disease can spread. The authors predict that the reproductive ratio will be highest across Eastern Europe and Japan, and lowest across Africa, Central America and South-Western Asia. This was based on the ratio of children to older adults in each country, as well as the observed frequency of cases in the elderly.",doi:https://doi.org/10.1101/2020.02.26.20028167; html:https://europepmc.org/article/PPR/PPR114828; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR114828&type=FILE&fileName=EMS88861-pdf.pdf&mimeType=application/pdf
PPR129796,https://doi.org/10.1101/2020.03.24.20043018,Age-dependent effects in the transmission and control of COVID-19 epidemics,"Davies NG, Klepac P, Liu Y, Prem K, Jit M, Eggo RM, CMMID COVID-19 working group.",,No Journal Info,2020,Y,,,,"The COVID-19 pandemic has shown a markedly low proportion of cases among children. Age disparities in observed cases could be explained by children having lower susceptibility to infection, lower propensity to show clinical symptoms, or both. We evaluate these possibilities by fitting an age-structured mathematical model to epidemic data from six countries. We estimate that clinical symptoms occur in 25% (95% CrI: 19-32%) of infections in 10-19-year-olds, rising to 76% (68-82%) in over-70s, and that susceptibility to infection in under-20s is approximately half that of older adults. Accordingly, we find that interventions aimed at children may have a relatively small impact on total cases, particularly if the transmissibility of subclinical infections is low. The age-specific clinical fraction and susceptibility we have estimated has implications for the expected global burden of COVID-19 because of demographic differences across settings: in younger populations, the expected clinical attack rate would be lower, although it is likely that comorbidities in low-income countries will affect disease severity. Without effective control measures, regions with older populations may see disproportionally more clinical cases, particularly in the later stages of the pandemic.","COVID-19 reported cases amongst young children are low while old people are at higher risk of disease and death. Davies et al. investigated the source of difference in young vs older subgroups. They’ve used mathematical models on data of 6 countries and shown that the probability of getting symptoms, rising from 20% in under 10s to over 70% in older adults.

Alternative lay summary: This study aimed to explain the differences in the risk of infection with COVID-19 between people of different ages, using data from 6 countries. The authors found that age was a very important factor in showing signs of infection (20% chance of having symptoms aged <10y, 70% in older adults), but that age may not influence the chance of being infected. These findings are important because they suggest that closing schools may be less effective in preventing spread of infection than for infections like influenza where children play a bigger role in spreading the disease.",doi:https://doi.org/10.1101/2020.03.24.20043018; html:https://europepmc.org/article/PPR/PPR129796; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR129796&type=FILE&fileName=EMS89351-pdf.pdf&mimeType=application/pdf
PPR187554,https://doi.org/10.1101/2020.07.14.20152629,Covid-19 infection and attributable mortality in UK Long Term Care Facilities: Cohort study using active surveillance and electronic records (March-June 2020),"Dutey-Magni PF, Williams H, Jhass A, Rait G, Hemingway H, Hayward AC, Shallcross L.",,No Journal Info,2020,Y,,,,"Background: Rates of Covid-19 infection have declined in many countries, but outbreaks persist in residents of long-term care facilities (LTCFs) who are at high risk of severe outcomes. Epidemiological data from LTCFs are scarce. We used population-level active surveillance to estimate incidence of, and risk factors for Covid-19, and attributable mortality in elderly residents of LTCFs. Methods: Cohort study using individual-level electronic health records from 8,713 residents and daily counts of infection for 9,339 residents and 11,604 staff across 179 UK LTCFs. We modelled risk factors for infection and mortality using Cox proportional hazards and estimated attributable fractions. Findings: 2,075/9,339 residents developed Covid-19 symptoms (22.2% [95% confidence interval: 21.4%; 23.1%]), while 951 residents (10.2% [9.6%; 10.8%]) and 585 staff (5.0% [4.7%; 5.5%]) had laboratory confirmed infections. Confirmed infection incidence in residents and staff respectively was 152.6 [143.1; 162.6] and 62.3 [57.3; 67.5] per 100,000 person-days. 121/179 (67.6%) LTCFs had at least one Covid-19 infection or death. Lower staffing ratios and higher occupancy rates were independent risk factors for infection. 1,694 all-cause deaths occurred in 8,713 (19.4% [18.6%; 20.3%]) residents. 217 deaths occurred in 607 residents with confirmed infection (case-fatality rate: 35.7% [31.9%; 39.7%]). 567/1694 (33.5%) of all-cause deaths were attributable to Covid-19, 28.0% of which occurred in residents with laboratory-confirmed infection. The remainder of excess deaths occurred in asymptomatic or symptomatic residents in the context of limited testing for infection, suggesting substantial under-ascertainment. Interpretation: 1 in 5 residents had symptoms of infection during the pandemic, but many cases were not tested. Higher occupancy and lower staffing levels increase infection risk. Disease control measures should integrate active surveillance and testing with fundamental changes in staffing and care home occupancy to protect staff and residents from infection. Funding: Economic and Social Research Council [ES/V003887/1].",,doi:https://doi.org/10.1101/2020.07.14.20152629; html:https://europepmc.org/article/PPR/PPR187554; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR187554&type=FILE&fileName=EMS87167-pdf.pdf&mimeType=application/pdf
PPR185844,https://doi.org/10.1101/2020.07.08.20148965,A case-control and cohort study to determine the relationship between ethnic background and severe COVID-19,"Zakeri R, Bendayan R, Ashworth M, Bean DM, Dodhia H, Durbaba S, O Gallagher K, Palmer C, Curcin V, Aitken E, Bernal W, Barker RD, Norton S, Gulliford MC, Teo JT, Galloway J, Dobson RJ, Shah AM.",,No Journal Info,2020,Y,,,,"Background. People of minority ethnic background may be disproportionately affected by severe COVID-19 for reasons that are unclear. We sought to examine the relationship between ethnic background and (1) hospital admission for severe COVID-19; (2) in-hospital mortality.  Methods. We conducted a case-control study of 872 inner city adult residents admitted to hospital with confirmed COVID-19 (cases) and 3,488 matched controls randomly sampled from a primary healthcare database comprising 344,083 people resident in the same region. To examine in-hospital mortality, we conducted a cohort study of 1827 adults consecutively admitted with COVID-19. Data collected included hospital admission for COVID-19, demographics, comorbidities, in-hospital mortality. The primary exposure variable was self-defined ethnicity.  Results. The 872 cases comprised 48.1% Black, 33.7% White, 12.6% Mixed/Other and 5.6% Asian patients. In conditional logistic regression analyses, Black and Mixed/Other ethnicity were associated with higher admission risk than white (OR 3.12 [95% CI 2.63-3.71] and 2.97 [2.30- 3.85] respectively). Adjustment for comorbidities and deprivation modestly attenuated the association (OR 2.28 [1.87-2.79] for Black, 2.66 [2.01-3.52] for Mixed/Other). Asian ethnicity was not associated with higher admission risk (OR 1.20 [0.86-1.66]). In the cohort study of 1827 patients, 455 (28.9%) died over a median (IQR) of 8 (4-16) days. Age and male sex, but not Black (adjusted HR 0.84 [0.63-1.11]) or Mixed/Other ethnicity (adjusted HR 0.69 [0.43-1.10]), were associated with in-hospital mortality. Asian ethnicity was associated with higher in-hospital mortality (adjusted HR 1.54 [0.98-2.41]).  Conclusions. Black and Mixed ethnicity are independently associated with greater admission risk with COVID-19 and may be risk factors for development of severe disease. Comorbidities and socioeconomic factors only partly account for this and additional ethnicity-related factors may play a large role. The impact of COVID-19 may be different in Asians.",,doi:https://doi.org/10.1101/2020.07.08.20148965; html:https://europepmc.org/article/PPR/PPR185844; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR185844&type=FILE&fileName=EMS87258-pdf.pdf&mimeType=application/pdf
PPR141100,https://doi.org/10.1101/2020.04.05.20054528,"Estimating number of cases and spread of Coronavirus disease 2019 (COVID-19) in the United Kingdom using critical care admissions, February to March 2020","Jit M, Jombart T, Nightingale E, Endo A, Abbott S, Edmunds WJ.",,No Journal Info,2020,Y,,,,"An exponential growth model was fitted to critical care admissions from multiple surveillance databases to determine likely COVID-19 case numbers and growth in the United Kingdom from 16 February - 23 March 2020, after which a national lockdown occurred. We estimate that on 23 March, there were 102,000 (median; 95% credible interval 54,000 - 155,000) new cases and 320 (211 - 412) new critical care reports, with 464,000 (266,000 - 628,000) cumulative cases since 16 February.",,doi:https://doi.org/10.1101/2020.04.05.20054528; html:https://europepmc.org/article/PPR/PPR141100; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR141100&type=FILE&fileName=EMS89677-pdf.pdf&mimeType=application/pdf
PPR179144,https://doi.org/10.1101/2020.06.21.20136853,Modelling the impact of lockdown easing measures on cumulative COVID-19 cases and deaths in England,"Ziauddeen H, Subramaniam N, Gurdasani D.",,No Journal Info,2020,Y,,,,"Background: As countries begin to ease the lockdown measures instituted to control the COVID-19 pandemic, there is a risk of a resurgence of the pandemic, and early reports of this are already emerging from some countries. Unlike many other countries, the UK started easing lockdown in England when levels of community transmission were still high, and this could have a major impact on case numbers and deaths. However thus far, the likely impacts of easing restrictions at this point in the pandemic have not been quantified. Using a Bayesian model, we assessed the potential impacts of successive lockdown easing measures in England, focussing on scenarios where the reproductive number (R) remains <1 in line with the UK governments stated aim.  Methods: We developed a Bayesian model to infer incident cases and R in England, from incident death data from the Office of National Statistics. We then used this to forecast excess cases and deaths in multiple plausible scenarios in which R increases at one or more time points, compared to a baseline scenario where R remains unchanged by the easing of lockdown. Findings: The model inferred an R of 0.752 on the 13th May when England first started easing lockdown. In the most conservative scenario where R increases to 0.80 as lockdown was eased further on 1st June and then remained constant, the model predicts an excess 257 (95% 108-492) deaths and 26,447 (95% CI 11,105-50,549) cumulative cases over 90 days. In the scenario with maximal increases in R (but staying <1) with successive easing of lockdown, the model predicts 3,174 (95% 1,334-6,060) excess cumulative deaths and 421,310 (95% 177,012-804,811) excess cases.  Results: When levels of transmission are high, even small changes in R with easing of lockdown can have significant impacts on expected cases and deaths, even if R remains <1. This will have a major impact on population health, tracing systems and health care services in England. Following an elimination strategy rather than one of maintenance of R below 1 would substantially mitigate the impact of the COVID-19 epidemic within England. This study provides urgently needed information for developing public health policy for the next stages of the pandemic.",,doi:https://doi.org/10.1101/2020.06.21.20136853; html:https://europepmc.org/article/PPR/PPR179144; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR179144&type=FILE&fileName=EMS88438-pdf.pdf&mimeType=application/pdf
PPR186560,https://doi.org/10.1101/2020.07.10.20151118,The 4C Initiative (Clinical Care for Cardiovascular disease in the COVID-19 pandemic): monitoring the indirect impact of the coronavirus pandemic on services for cardiovascular diseases in the UK,"CVD-COVID-UK Consortium, Ball S, Banerjee A, Berry C, Boyle J, Bray B, Bradlow W, Chaudhry A, Crawley R, Danesh J, Denniston A, Falter F, Figueroa J, Hall C, Hemingway H, Jefferson E, Johnson T, King G, Lee K, McKean P, Mason S, Mills N, Pearson E, Pirmohamed M, Poon MT, Priedon R, Shah A, Sofat R, Sterne J, Strachan F, Sudlow CL, Szarka Z, Whiteley W, Wyatt M.",,No Journal Info,2020,Y,,,,"Background: The coronavirus (COVID-19) pandemic affects cardiovascular diseases (CVDs) directly through infection and indirectly through health service reorganisation and public health policy. Real-time data are needed to quantify direct and indirect effects. We aimed to monitor hospital activity for presentation, diagnosis and treatment of CVDs during the pandemic to inform on indirect effects. Methods: We analysed aggregate data on presentations, diagnoses and treatments or procedures for selected CVDs (acute coronary syndromes, heart failure, stroke and transient ischaemic attack, venous thromboembolism, peripheral arterial disease and aortic aneurysm) in UK hospitals before and during the COVID-19 epidemic. We produced an online visualisation tool to enable near real-time monitoring of trends. Findings: Nine hospitals across England and Scotland contributed hospital activity data from 28 Oct 2019 (pre-COVID-19) to 10 May 2020 (pre-easing of lockdown), and for the same weeks during 2018-2019. Across all hospitals, total admissions and emergency department (ED) attendances decreased after lockdown (23 March 2020) by 57.9% (57.1-58.6%) and 52.9% (52.2-53.5%) respectively compared with the previous year. Activity for cardiac, cerebrovascular and other vascular conditions started to decline 1-2 weeks before lockdown, and fell by 31-88% after lockdown, with the greatest reductions observed for coronary artery bypass grafts, carotid endarterectomy, aortic aneurysm repair and peripheral arterial disease procedures. Compared with before the first UK COVID-19 (31 January 2020), activity declined across diseases and specialties between the first case and lockdown (total ED attendances RR 0.94, 0.93-0.95; total hospital admissions RR 0.96, 0.95-0.97) and after lockdown (attendances RR 0.63, 0.62-0.64; admissions RR 0.59, 0.57-0.60). There was limited recovery towards usual levels of some activities from mid-April 2020. Interpretation: Substantial reductions in total and cardiovascular activities are likely to contribute to a major burden of indirect effects of the pandemic, suggesting they should be monitored and mitigated urgently.",,doi:https://doi.org/10.1101/2020.07.10.20151118; html:https://europepmc.org/article/PPR/PPR186560; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR186560&type=FILE&fileName=EMS87270-pdf.pdf&mimeType=application/pdf
PPR183540,https://doi.org/10.1101/2020.07.03.20145839,"The Impact of COVID-19 on Adjusted Mortality Risk in Care Homes for Older Adults in Wales, United Kingdom: A retrospective population-based cohort study for mortality in 2016-2020","Hollinghurst J, Lyons J, Fry R, Akbari A, Gravenor M, Watkins A, Verity F, Lyons RA.",,No Journal Info,2020,Y,,,,"Background: Mortality in care homes has had a prominent focus during the COVID-19 outbreak. Multiple and interconnected challenges face the care home sector in the prevention and management of outbreaks of COVID-19, including adequate supply of personal protective equipment, staff shortages, and insufficient or lack of timely COVID-19 testing. Care homes are particularly vulnerable to infectious diseases. Aim: To analyse the mortality of older care home residents in Wales during COVID-19 lockdown and compare this across the population of Wales and the previous 4-years.  Study Design and Setting: We used anonymised Electronic Health Records (EHRs) and administrative data from the Secure Anonymised Information Linkage (SAIL) Databank to create a cross-sectional cohort study. We anonymously linked data for Welsh residents to mortality data up to the 14th June 2020.  Methods: We calculated survival curves and adjusted Cox proportional hazards models to estimate hazard ratios (HRs) for the risk of mortality. We adjusted hazard ratios for age, gender, social economic status and prior health conditions.  Results: Survival curves show an increased proportion of deaths between 23rd March and 14th June 2020 in care homes for older people, with an adjusted HR of 1.72 (1.55, 1.90) compared to 2016. Compared to the general population in 2016-2019, adjusted care home mortality HRs for older adults rose from 2.15 (2.11,2.20) in 2016-2019 to 2.94 (2.81,3.08) in 2020.  Conclusions: The survival curves and increased HRs show a significantly increased risk of death in the 2020 study periods.",,doi:https://doi.org/10.1101/2020.07.03.20145839; html:https://europepmc.org/article/PPR/PPR183540; pdf:https://europepmc.org/api/fulltextRepo?pprId=PPR183540&type=FILE&fileName=EMS87632-pdf.pdf&mimeType=application/pdf
